reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
32550b76-6e04-40d5-b65f-127acdf7b5e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya bagus, tapi kalo kalian mau beli barang jangan lupa lihat komentar nya dulu tentang barang itu nanti, takut nya barang nya jelek/rusak soal nya aku pernah beli keliatan nya bagu setelah sampai rumah teryata barang nya rusak",5,2,3.30.30,2024-08-03 02:38:31,"Hai kak, makasih ya buat bintangnya. Mimin saranin nih kak, kalau kakak kakak nerima paket yg tdk sesuai maka kakak bisa klik ""Ajukan Pengembalian"" terlebih dahulu ya kak. Utk aku cek lbh lanjut blh infoin username dan no pesanan dgn memberikan screenshot review ini di DM Social Media kita @Shopee_id/@Shopeecare. Stay Safe🙏^RQ",2024-08-03 03:55:22,3.30.30
84201159-2bed-424c-88d4-12ac608ceffd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa skrg shope sering perbarui ya? Tiap mau beli kuota pake shope pay harus perbarui, tiap diperbarui gabisa ada tulisan checkout ulang, pas di checkout malah kepesen sampe 3 kali dan gbsa dibatalin",3,0,3.30.30,2024-08-02 02:57:58,"Hi kak, maaf atas kendala yg km alami. Pastiin aplikasi kamu versi terbaru, Clear Cache, Logout dan Login kembali dan pastikan jaringan stabil, cek secara berkala 1x24 jam. Jika msh ada kendala infoin mimin screenshoot kendala kakak ke DM @Shopee_id/@Shopeecare ya. Stay Safe🙏^TB",2024-08-02 03:13:09,3.30.30
dd46ae29-3248-4dfc-a01c-3c4a78fff288,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dimana2 kalo dagang, yg untung hnya penjualannya saja. Tapi setelah gue jadi pembeli di Shopee, bukan hanya penjual yg bisa untung bahkan jadi pembeli bisa lebih mendapatkan keuntungan yg lebih banyak dari penjual. Trust me.",5,2,3.30.30,2024-07-25 05:18:13,"Yuhuu makasih ya kak buat reviewnya, mimin jdi ikut seneng klo shopee bisa bantu kamu belanja. Yukk pantau terus apk shopee agar gak ketinggalan info menarik dri mimin. Jika ada kendala terkait shopee bisa DM mimin dgn melampirkan Screenshoot melalui DM ke Social Media kita @Shopee_id / @Shopeecare ya. Have a nice day😊^BG",2024-07-25 06:07:29,3.30.30
c59e4ff6-9f87-4c44-9503-212a25494793,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu sekali buat kita kita yang mager balanja ke luar tapi budget nya minim bisa banget join ke shopee krna bukan hanya perlengkapan bekeja ajh yang tersedia di sini kumplit mulai dari makanan minuman bahan lainnya semuanya adaaa pokoknya jangan nyesel download apk ini ya smoga ajh kedepannya makin banyak promo promo dan diskon gratis ongkir wkwkwkwk pokoknya keren bngt siiii trus klo bisa mah setiap Minggu Adain gratis ongkir per Minggu lumayan bisa blanja trus ekwkwkwkekej pokoknya best,5,3,3.30.30,2024-07-27 03:07:17,"Hai kak, makasih ya untuk bintang 5 nya. semoga kakak betah dan setia belanja di shopee. jangan lupa juga cek promo sebelum belanja dan gunain voucher gratis ongkirnya ya biar belanja kamu makin menyenangkan. kalau ada pertanyaan atau kendala terkait shopee, bisa langsung chat mimin ya di DM IG shopeecare_id. have a nice day 😊 ^GT",2024-07-27 04:18:57,3.30.30
9e35a89c-cdea-4443-8be1-f8a673c973bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee... Ada apa denganmu? Kenapa kau perintahkan kurir2 lemot (SPX) mengantar pesanan kami. Kurir2mu tidak profesional, lemot, pengiriman selalu lama di banding dengan kurir selain spx.",1,5,3.30.30,2024-07-27 13:17:07,,,3.30.30
0536add9-ec48-4bd3-9dff-6db5d651c315,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Waktu itu lumayan murah dan berbobot belanja disini . Tapi makin kesini makin menurun . Apalagi tukang kurir yg sekarang ini mengesalkan . Makin ogah belanja disini . Kurir nya nyuruh jemput aja kalau gak bisa jemput cancel aja katanya . Kalau cuma belanja iseng bisa aja cancel . Cuma kadang barang yang dibeli penting .terpaksa jemput dan menyebalkan sekali . Cari kurir yang niat kerja oi.😡,1,10,3.30.30,2024-07-25 18:10:15,"Hai kak maaf terkait kendala pesanan tidak diantar oleh kurir, kakak bisa infoin nomor pesanan yang tidak dikirim oleh kurir ke DM sosial media resmi shopee agar dilakukan pengecekan ya^EU",2024-07-25 19:37:24,3.30.30
f482f301-c54f-45b8-b947-fd8c7fe86eca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi berjalan dengan lancar. Saya ingin mengeluhkan terkait pay later saya yang dinonaktifkan. pdhl saya sudah bayar lunas dan sudah melakukan report tapi masih tidak ada balasan. Apa yg harus saya lakukan dan bagaimana tanggapan pihak shopee,5,3,3.30.30,2024-07-24 19:51:40,"Hai kak makasih ya buat bintangnya, Pembatasan akun dan limit ini telah disesuaikan dengan kebijakan dari internal untuk memastikan layanan SPayLater berjalan dengan lancar. Proses pemulihan akun dan limit SPayLater nantinya akan ditentukan berdasarkan kebijakan PT. Commerce Finance. detailnya bsa colek mimin di DM IG @Shopee_ID. Stay safe^HG",2024-07-24 20:44:30,3.30.30
8879f41c-d737-470a-b5b8-cc9293df16c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee perlu ditingkatkan lagi performance app nya dan para seller, tapi ada yang tak masuk akal buat flash sale macam harga 6000,7000 rupanya tak bisa beli, apa hanya akun tertentu ya, pada hal sudah standby menunggu.😁😁",3,6,3.30.30,2024-07-30 09:39:45,"Hi kak maaf atas kendala kamu belum mendapatkan produk FlashSale. Aku infoin bahwa hal tersebut dikarenakan stok yang terbatas sehingga apabila antusiasme pembeli sangat tinggi, produk dapat terjual dengan sangat cepat.Jangan khawatir kak pantau terus promo-promo Flash Sale yang akan datang ya kak. Thank you 🙏^MQ",2024-06-26 03:07:50,3.30.30
2970176e-ba83-4ce1-85fa-8c9bdb6479ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dari layanan oke... Yg kurang... shopie later saya tidak di setujui.. padahal bisa lihat dri perbelanjaan saya... apa ada yg ditolak? Bulan agistus masih gx bisa ...terpaksa ganti yg lain... hehej,3,1,3.30.30,2024-07-27 10:33:52,"Hi kak, terima kasih nih kak untuk feedbacknya. mimin bantu infoin ya, terkait Spaylater untuk sekarang hanya untuk pengguna terpilih yang bisa menikmati Spaylater. Mimin saranin kamu untuk tingkatin transaksi kamu di Shopee ya, siapa tau kamu bisa menikmati Spaylater. Stay fit ^RE",2024-07-27 11:18:51,3.30.30
e8b4732a-f2e8-4cd8-9afb-95eeb5e2b96b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap banget.selalu membantu.dgn.spaylater atau pinjaman,dan barang2 jualnya juga,tp tolong utk yg jual barang2 di liat lagi donk jgn sampai mengecewakan,kadang msh ada yg tdk realpict...tolong ya biar shopee ttp maju....",5,0,3.30.30,2024-07-31 12:38:45,"Hai kak, makasih yaa udah kasih rating paling tinggi buat Shopee, yuuk jgn lupa buat selalu ceki-ceki aplikasi Shopee km biar ga kehabisan voucher dan promo menariknya yaa. Colek mimin di Live Chat kalo mau tanya-tanya seputar Shopee. Have a great day 😊 ^RP",2022-12-18 06:38:32,3.30.30
8eafcb3f-0c46-42ef-a120-e739424e9bd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Percumah deh .aku gunakan aplikasi shopee ini untuk belanja banyak barang sudah lama tapi saya gak pernah di ACC saat pengajuan shopeepay dan spinjam. Sudah di coba berkali kali tetap tidak di ACC..buat saya aplikasi ini ya tidak berguna lah .maaf mendingan saya uninstal saja dan pakai aplikasi lain saja...ok maaf ya aplikasi ini sangat tidak berguna.....bintang 0,1,1,3.30.30,2024-07-30 04:22:31,"Hai kak mimin minta maaf ya kak atas kendala yang kamu alami, mimin akan selalu berusaha improve dan membuat pengalaman belanja kamu di aplikasi Shopee menjadi lebih baik. MIsal ada kendala terkait Shopee bisa hubungi aku via dm @ShopeeCare . Terimakasih 🙏^OA",2024-07-26 16:11:28,3.30.30
909ffdd9-4df5-48bb-ac91-0344648740fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sy sangat nyaman belanja di Shopee karna produk yg di tawarkan sesuai deskripsi dan gak perlu repot repot tinggal klik tunggu beberapa hari barang datang..,5,1,3.30.28,2024-07-27 17:23:42,"Hii kak, wahhh makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Sehat selalu🙏^TU",2024-07-27 18:16:39,3.30.28
83c8ae82-81b7-4dd0-afb8-6b048b42f524,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sdh lama pakai shopee ini sejak 2017 klo ga salah. Tp yg saya heran saat ini semakin lama shopee ini semakin mencekik customer, DULU klo CHECKOUT pakai shopeepay bebas biaya penanganan, skrg jadi ada biayanya, mau pake SHOPEEpay,cod,atau later ga ada bedanya SAMA² KENA BIAYA PENANGANAN Disamping itu bunga paylater nya makin kesini makin mencekik. Kyknya bakal say goodbye dgn shopee & pindah ke aplikasi sebelah dah.",3,1,3.30.30,2024-08-05 08:56:29,"Hi kak, mohon maaf udh buat gak nyaman ya kak🙏 mimin infoin biaya penanganan adlh biaya yg dikenakan ke pembeli untuk setiap checkout yg berhasil. Biaya penanganan dihitung dri total transaksi. Biaya penanganan bervariasi tergantung pda metode pembayaran. untuk info lebih lanjut https://shp.ee/9heixft , moga membantu kak ^HQ",2023-03-11 17:29:49,3.30.30
ed58108e-0390-47bb-a94a-fe0ddfd6b40a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shoope Anehhh anehh t4iiiii kucing, bikin akun baru mau beli barang aja ko susah, slalu ada info kalo voucher sudah di gunakan sebelum nya, ya ampunnnnn Ampe bikin 4 akun semua nya sama!!!! Perbaiki lah minnnn!!!",3,0,3.30.30,2024-08-03 15:41:52,"Hi ka, maaf ya udah buat km tidak nyaman terkait kendala tidak bisa menggunakan voucher. Agar mimin bisa bantu cek boleh infoin ss kendala saat menggunakan voucher ke DM ke Social Media kita @ShopeeID/@Shopeecare. Stay safe 🙏^LG",2024-08-03 16:44:30,3.30.30
7b9877f1-80f5-46d4-88ea-c592bc0040a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus aplikasi nya saya suka, cma ko di pemberitahuan (lihat riwayat pesanan ) GK ada aku cek out tpi ada tanda nya, aku smpe bolak balik takut aku cek out tpi nyatanya GK ada, GK bisa ilang atw bagaimana, pas cek out jelas satu tertulis nya dua.",5,5,3.30.30,2024-07-24 21:54:54,"Hai kak, makasih ya udah kasih bintangnya. Semoga tetep setia sama Shopee ya kak buat aplikasi belanjanya. Jangan lupa buat cek aplikasi Shopee yah biar makin update sama fitur-fitur yang memudahkan kamu buat belanja. Kalau kamu ada kendala terkait Shopee bisa senggol mimin di DM twitter @ShopeeCare ya kak. Stay safe :) ^HG",2024-07-24 22:33:53,3.30.30
1011c96a-43f2-4003-8c9b-f63ae04f6a6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seharusnya ketika ada penggunaan koin pada shopee game ada kata setuju/ tidak nya. Agar jika terpencet koin tidak kurang. Semoga sistem bisa diperbaiki.,3,0,3.29.24,2024-07-28 21:34:22,"Hai kak, mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM mimin di @Shopee_id ya kak . Stay Safe🙏 ^BP",2024-07-28 22:46:06,3.29.24
7d7ccab7-ef48-4147-a7a8-cec8511f6131,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kedua paket ku dibatalkan secara sepihak lagi oleh pihak shopee express dikembalikan ke pengirim, ada masalah apa shopee dengan akun shopee ku sehingga mereka terus membatalkan paket ku terus menerus untuk ke 4 kalinya? Saya pengguna shopee sudah lama sekali tapi kalian terus membuatku kecewa pelayanan buruk seperti itu 😭",1,8,3.30.28,2024-08-12 08:17:29,"Hi kak, maaf ya udah bikin kamu ga nyaman terkait kendala pada pesanan kamu. Mimin bantu infoin pastikan alamat yg kakak cantumkan sudah sesuai ya kak. Jika masih terkendala, kakak bisa DM mimin dgn melampirkan username dan nomor pesanan ke DM IG @Shopee_ID ya kak. Mimin tunggu 🙏 ^CV",2024-08-12 09:17:08,3.30.28
e87aab2e-fc55-4645-81ae-88f64d330258,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ternyata spaylather sy di blokir, ga tau ada mslah apa, tidak ada penjelasan yg pasti dr pihak shopee. Padahal klo beli slalu bayar...dan tepat waktu. Dan bila memang ada yg belum terbayar coba sebutkan yang mana dan kapan?",4,1,3.30.28,2024-08-01 07:14:05,"Hi kak, dont worry ya. Terkait SPaylater gabisa digunain. Mimin saranin kakak selalu bayar tepat waktu tagihan yg ada di Shopee dan memastikan menjaga performa kredit kakak tetap baik. Utk pengcekan bisa DM mimin di ShopeeID. Sehat selalu ^CF",2024-07-12 11:26:07,3.30.28
a089f62e-cafa-476b-937a-d19af44eacac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Min tolong kalo bisa untuk shopee food beri kami akses chat dengan penjual sebelum melakukan pembelian, karna saya sering beli tapi ketersediaan stok menu habis, jadinya harus ganti menu lain.",4,0,3.30.30,2024-07-29 04:24:04,"Hai kak,maaf sudah bikin kakak ga nyaman.Shopee akan terus meningkatkan layanan dan performa agar kamu bisa nyaman. Kalo ada pertanyaan atau kendala Mhon hub mimin dgn memberikan ss review ini lewat DM ke sosmed @Shopee_id ya.Stay fit🙏^UP",2024-07-29 05:22:39,3.30.30
d443abac-f920-4666-8b5d-8760de504da3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sejak ada SPX, pengiriman barang menjadi sangat lama. Setiap memesan barang selalu dikirim lewat SPX dan selalu lebih lama daripada ekspedisi lain.",1,2,3.30.30,2024-07-27 18:47:55,"Hi kak, maaf ya buat kakak ga nyaman, terkait kendala pesanan atau kendala lainnya kakak bisa hubungi DM Social Media kita @Shopee_id/ @Shopeecare. Sehat selalu kak 🙏^TU",2024-07-27 19:12:15,3.30.30
8d0cdc16-abb4-463a-962b-3669f9eb214c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya reinstal apk shopee saya karena yg dulu setiap detiknya keluar iklan melulu.. mengganggu aktivitas saya bangett...sampai kesal... Semoga kali ini shopee dan apk lain di handphone saya ga rewel iklan 🤲,2,3,3.30.30,2024-07-25 03:51:52,"Hi kak, maaf ya udah buat kamu ga nyaman. iklan Shopee ditujukan biar kamu ga ketinggalan info dan update promo terbarunya Shopee ka.. ohiya, kalau kamu ada pertanyaan atau kendala terkait Shopee, jangan sungkan colek mimin ke DM IG @shopeecare_id ya ka. Stay safe🙏 ^EK",2024-07-25 04:30:37,3.30.30
ec2e4967-3b9e-475f-96e4-977f637fc8fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Belanja di sini awal nya aja yg murah, lama"" Belanja ongkir nya di naikin padahal pengiriman nya gk jauh, brg nya juga gk berat, masa untuk vitur COD gk bisa gratis ongkir padahal dari toko nya udh kasi vitur gratis ongkir COD kecewa banget si sama shoppe,gk semua org belanja nya harus di transfer, enak klau brg nya dtg, klo barang nya gk datang emang nya pihak shoppe mau tangung jawab😠😤",2,9,3.30.30,2024-07-28 02:16:15,"Hai Kak, makasi buat rating dan feedbacknya.maaf ya udah buat ga nyaman terkait kendala gratis ongkir COD. Supaya mimin bisa bantu lebih lanjut boleh langsung infoin detail kendala kamu via DM ke Sosmed kita @Shopee_id / @Shopeecare ya.🙏^CS",2024-07-28 03:45:24,3.30.30
71b6b04b-28b6-48b4-8f15-d7f13848a730,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee kenapa gangguan terus sih. Tiap masuk akun saya, jaringan bermasalah. Pdhl jaringan dsni stabil. Gimana nih, mau bayar spinjam nya gimana. Nanti giliran telat rameee deh hp gua di telponin penagih hutang 😩😩😩",1,2,3.30.30,2024-07-27 03:06:04,"Hi Kak, maaf bgt ya buat kamu resah terkait kendala aplikasimu. Mimin saranin Kakak bisa lakukan clear cache dgn cara masuk ke Akun Shopee>menu""Saya"">""Pengaturan Akun"">""Tentang"">""Hapus Cache"". Klo masih terkendala bisa hubungi mimin dgn memberikan screenshot kendala ini ke DM Social Media kita @Shopee_id / @Shopeecare ya, Sehat selalu🙏^GT",2024-07-27 04:23:55,3.30.30
6809961e-51c5-404d-aa79-a9f03a93cc9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So far so good. Sejauh ini mau belanja barang makin gampang sering juga dapet free ongkir. Cuman sayangnya fitur tracking gps shopee food biar customer bisa mantau driver yang dapetin orderan kita malah di ilangin.,5,4,3.30.30,2024-08-04 15:22:39,"Hai kak, terima kasih banyak ya kak atas rating dan reviewnya. Mimin tambah semangat buat kasih pelayanan yg terbaik :) Jika kamu ada pertanyaan, bisa lampirkan SS review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Have a nice day 😊^HV",2024-08-04 16:50:36,3.30.30
377e952f-8ed1-4095-a00c-6665ce88ca4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Shoope makin kesini makin kacau bos Udah banyak permasalahan nya - selisih ongkir yang gabisa di komplain wkwk - pengembalian barang dan dana yang gabisa di komplain - biaya admin yang tinggi - dan masih banyak lagi Udah banyak influencer yang follow up tentang ini tapi ga pernah di gubris atau di liat pihak shopee kali yaaa Seng penting cuaaan bos yaa😍🤣,1,0,3.30.30,2024-08-05 03:20:26,"Hai kak, maaf ya udah bikin ngga nyaman. Untuk biaya ongkir dihitung dari berat produk yg dipesan. Kemudian, Biaya Layanan digunakan untuk kembangkan teknologi Shopee agar dapat melayani Pelanggan dengan lebih baik lagi. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id / @Shopeecare_id ya kak 🙏^ED",2024-08-05 05:53:37,3.30.30
ec2f8709-3534-40c8-9ac8-4689d67a11a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Di shopee kita bisa beli barang apapun yg mau kita beliin di shopee juga ada gratis ongkir loh pokoknya invesibel deh shopee udah murah pengiriman nya cepat suka pokoknya jadi aku kasih reting 5 saking sukanya😻😻🤞,5,1,3.30.30,2024-07-25 06:54:38,"Wahhh, makasih banyak ya kak atas penilaian dan reviewnya. Mimin seneng banget dehh ^-^, kuy langsung cek promo menarik lain di aplikasi dan sosmed Shopee. Kalo ada kendala, jangan ragu buat DM mimin di sosmed Shopee yaw. Sehat selalu yaa :) ^FZ",2024-07-25 07:20:30,3.30.30
1e59670a-6f7f-430d-aa22-4b0c5694c320,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"😍😍😍😍😚😚😚 Belanja nyaman, tidak perlu keluar rumah. Semua kebutuhan hampir ada di Shopee. Makin mudah semoga sukses selalu Shopee dg promo2 yg lebih murah dan barang² yg berkualitas.",5,3,3.30.30,2024-07-30 09:16:23,"Hi ka ..makasih ya untuk bintang 5 nya dan feedbacknya. cek aplikasi shopee kamu untuk promo menarik lainnya, kalau kamu ada pertanyaan atau kendala lainnya terkait shopee colek aku ke DM IG @shopeecare_id yaw. met sore 😊^XT",2024-07-30 10:15:47,3.30.30
194c00ab-304d-4440-9c17-ac3393fa09e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Adain lagi dong fitur transfer koin nya. Shopee,koin nya ngecek dimana, fitur buat ngecek koin nya gk ada haduh. Njir, penarikan koin nya udah dibatesi, kemarin bisa narik 5k sekarang paling besar 500k, tengah2 nya 50k, dikira koin nya langsung kekumpul sebanyak itu apa, mau narik koin dg nominal 5k udh gk bisa lagi",2,0,3.30.30,2024-08-04 16:06:16,"Hai kakk maaf ya sudah membuat kecewa terkait kendala aplikasi yang kakak alami Shopee akan terus berusaha meningkatkan pelayanan dan pengembangan agar pengguna lebih nyaman dalam menggunakan aplikasinya ya kak. Jika kedepannya ada pertanyaan/ kendala boleh chat mimin kembali ya DM sosmed resmi Shopee @shopee_id / @shopeecare yah, Stay safe 🙏^EG",2024-03-18 04:18:30,3.30.30
4ffe6044-fa48-410f-b757-2ebbd55925d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau CO gagal terus, yg udah CO kemarin juga tiba2 hilang. Sprt dibatalkan sistem tanpa pemberitahuan. Waktu mau co lg gagal krn katanya telat bayar paylater, pdhl aktifin paylater aja ngga wkwk lawak",3,0,3.30.30,2024-07-29 14:54:56,,,3.30.30
4b3852fa-a7ce-49dc-8f26-3f50022b9634,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa ada update, pesanan saya mutar mutar di kota, padahal jelas alamat saya dikabupaten, apalagi bukan satu paket untuk sekarang ada dua yg sedang mutar 2 kota, blm lagi yg masih dlm perjalanan dari jawa. untuk paket yg dalam provinsi kok bisa 7 hari lebih, padahal saya bukan sekali ini belanja, yg sebelum2 ny saya pesan paket sampai ke alamat kenapa yg sekarang bisa mutar2 di kota?",5,3,3.30.30,2024-07-31 08:04:42,"Hi kak, maaf banget ya udah buat kamu ga nyaman. Terkait kendala kamu, mimin infoin kamu bisa chat ke mimin melalui DM ke social media Shopee yaa di IG @Shopee_id/@Shopeecare yaa mimin tunggu kak🙏^VR",2024-07-31 09:24:42,3.30.30
9e05ef6c-c929-42ac-9f8f-4c53a441c38f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dear shopee/shopee paylater, ini bagaimana ceritanya sy order barang, karena ada cacat akhirnya retur pengembalian dana. N masuk k limit kredit, Tapi sy harus tetap bayar tagihan paylater nya, padahal barang ga jadi/ ga sy terima. Alias orderan gagal, tapi tetap harus bayar. Tolong hapus tagihan transaksi yg gagal. Terimakasih No. Pesanan : 2407229CDA15YF TOLONG HAPUS DARI TAGIHAN. KARENA SY TIDAK TERIMA BARANGNYA..",3,6,3.30.30,2024-08-02 08:19:45,"Hai kak, maaf ya udh buat km cemas terkait kendala terkait pengembalian dana kamu. Agar mimin bisa bantu kakak bisa kirimin ke mimin username dan no pesanan berkendala kakak ke DM sosmed @shopee_id / @shopeecare ya. Mimin tunggu kak 🙏 ^NS",2024-08-02 09:45:25,3.30.30
a662364f-f87c-4d0a-b1b1-0f9a1fba5f11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiba2 live tiktok muncul kotak di gambar atau foto yg kita pilih padahal gk ngeklik tp kuota nyedot kenceng jd kurang nyaman kalo mau nyari pilihan 🙈,1,0,3.30.28,2024-07-26 09:49:42,,,3.30.28
